song_name,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cq_mean,chroma_cq_std,chroma_cq_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,melspectrogram_mean,melspectrogram_std,melspectrogram_var,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var,rmse_mean,rmse_std,rmse_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var
Can't Hold Us .wav,143.5546875,43108,624.7536231884058,0.3808254897594452,0.2875043749809265,0.08265876770019531,0.4250027537345886,0.2357829213142395,0.0555935837328434,0.26083068875617416,0.12369593823692485,0.01530068513631313,22.95257568359375,125.58853149414062,15772.4794921875,7.353068351745605,22.843461990356445,521.8237915039061,-0.011045139282941818,2.212888240814209,4.896873950958252,0.3186130225658417,0.05893730372190476,0.003473605960607529,2507.953009107485,640.600755828742,410369.3283683554,2592.3270405306325,378.8854637802597,143554.19466398243,20.4542615622325,7.306171742420187,53.38014552973926,5378.225811937646,1402.080385570013,1965829.4076001563,4.271699376062286,4.5943658993677605,21.108198017273327,0.011848229224367773,0.0969574245361362,0.009400742172680544,0.10042607452109133,0.04453888667548299,0.001983712426291516,-1.8688602722249925e-05,0.2428330034017563,0.058967866003513336,7.137748616514726e-05,0.14233502745628354,0.020259259268641472,1.559219954648526,1.0389801076293252,1.0794796640494444
CAN'T STOP THE FEELING.wav,112.34714673913044,35639,636.4107142857142,0.4690954983234406,0.2800162732601166,0.0784091204404831,0.4845660328865051,0.25419789552688604,0.06461657583713531,0.2572661389889523,0.13094833738177214,0.017147467063050433,17.76209831237793,111.72881317138672,12483.3271484375,6.224617958068848,30.03497695922852,902.099853515625,0.0038632533978670853,3.2122085094451904,10.318284034729004,0.277259886264801,0.08454253524541855,0.0071474406868219376,2650.196914149797,975.2950037127264,951200.3442670072,2655.968184969308,487.68862615505583,237840.1960810059,19.124037237331933,7.7577857843561695,60.183240275958674,5675.307348859568,2048.127040085677,4194824.372330116,3.4711595157865824,4.014490168082803,16.116131309633502,0.017563972772038916,0.07640111800126859,0.005837130831843766,0.1214319943643576,0.06819278576673489,0.004650256030627801,1.022973083308898e-05,0.1949099898338318,0.03798990324139595,0.00028077614842914045,0.1466633677482605,0.02151014283299446,3.3703764172335595,1.7439758859708894,3.0414518908479486
Chandelier.wav,86.1328125,27187,647.3095238095239,0.37128108739852905,0.2879785895347595,0.08293166011571884,0.3568050563335419,0.2474047541618347,0.06120911240577698,0.24157211915071056,0.15803874392808942,0.024976244582368225,31.01738739013672,153.41769409179688,23536.98828125,10.482404708862305,22.080974578857425,487.5694274902344,0.00555861322209239,1.636027693748474,2.676586627960205,0.373932272195816,0.055571943521499634,0.003088240744546056,2438.9997052537337,434.32157533129686,188635.23079825946,2596.361052712417,298.95861751141194,89376.25498433471,20.617905429087656,7.082217040747169,50.1577982122496,5153.127173078318,1136.969333823167,1292699.2660542962,4.8571556282197585,4.972825763444434,24.728996073576717,-0.04680779187586056,0.12424081161798395,0.015435779271495375,0.10455794673955107,0.02867259890115958,0.0008221179277467779,-3.3736346267687627e-06,0.3011864721775055,0.09071329981088637,-2.0567942556226623e-05,0.13339516520500186,0.01779427006840706,1.6695147392290248,0.9284759531733529,0.8620675956211661
Cheap Thrills.wav,184.5703125,57500,646.0674157303372,0.43730488419532776,0.2884882688522339,0.08322548121213913,0.5209268927574158,0.2453261613845825,0.060184922069311135,0.2594970730763865,0.12646976871221768,0.015994602398121838,18.89694023132324,111.31360626220705,12390.71875,7.079362392425537,34.09347152709961,1162.3648681640625,-0.009265882894396782,3.261159658432007,10.635162353515623,0.2866208553314209,0.08102357387542725,0.006564819253981114,2571.1745013686773,931.9733973350212,868574.4133401809,2592.71911596965,734.055489111933,538837.4610953591,21.039494404926657,8.155289132862812,66.50874084059026,5573.499631143575,2172.820803107572,4721150.242417034,3.4686689292961552,4.0092745761996635,16.074282627360986,-0.0059043586712920395,0.06552378105794097,0.004293365884128985,0.11129297782023992,0.05602101067855895,0.003138353637447216,-3.145610389765352e-05,0.21945787966251373,0.04816176369786263,0.001992139266803861,0.1343080848455429,0.0180386621505022,3.2031927437641725,1.5494248773423325,2.400717450527301
Cheerleader.wav,117.45383522727272,35346,620.1052631578948,0.4523290097713471,0.3021925091743469,0.09132030606269836,0.4457364082336426,0.2477606534957885,0.06138534098863601,0.2494799257620123,0.14523463765615333,0.021093099975114143,31.80429458618164,234.21766662597656,54857.9140625,8.033123970031737,35.31807327270508,1247.3662109375,-0.006201248150318861,3.2538459300994886,10.587512969970703,0.35483264923095703,0.10066305845975876,0.010133051313459871,1695.4591047817614,649.739398638909,422161.2861436511,2293.1610908488524,455.36657619069854,207358.71871163926,21.82114972055845,7.922276797785303,62.762469660727355,3784.518782199352,1730.4556550369668,2994476.77404942,3.1696407744872035,3.6795921033920775,13.539398047345333,0.010029341387413512,0.08542578611902253,0.007297564934052985,0.04066490905572755,0.027067035157020768,0.0007326243921913984,2.276264785905369e-05,0.3136297166347504,0.09836359322071077,8.272803097497672e-05,0.12479307502508165,0.015573310665786266,2.577414965986394,1.3417638286574125,1.8003301718933984
Chop Suey!.wav,129.19921875,39131,621.1269841269841,0.4958526194095612,0.27002647519111633,0.07291430234909058,0.4981988966464996,0.2642844021320343,0.0698462501168251,0.2601266145631361,0.12516979559484384,0.015667477729254985,15.277503967285154,71.68138885498047,5138.22119140625,6.539862632751465,19.98504447937012,399.4020385742188,0.003994309343397617,1.5657442808151243,2.4515552520751958,0.2793712317943573,0.042981602251529694,0.001847418141551316,2862.592264267453,397.5989673306355,158084.93882238778,2507.525701657227,214.18025519196456,45873.181714095066,19.938539317684764,7.764484455603148,60.28721886130289,5575.332953391059,839.0579156237982,704018.1857709531,4.446934861485022,4.646580928665759,21.590714326640345,0.017300646791081217,0.10494521360957873,0.011013497859560106,0.1565168162248452,0.034628893100425814,0.0011991602373607186,2.978979409817838e-06,0.19763025641441345,0.03905772045254706,-7.5072304753121e-05,0.12574373185634613,0.015811486169695854,2.8815963718820865,1.6208775787065517,2.6272441251536143
Closer.wav,95.703125,29756,633.1063829787232,0.3422802984714508,0.2908637523651123,0.08460171520709991,0.3453837037086487,0.2981975078582764,0.08892174810171127,0.21575150035845306,0.19179317877966826,0.03678462342640978,15.185503005981445,83.40023803710938,6955.59912109375,3.891538381576538,23.28057098388672,541.9849853515625,0.006970721296966076,2.712373971939087,7.3569722175598145,0.25608229637146,0.07119804620742798,0.005069162230938673,3040.8688379674822,965.2177794080924,931645.3616854886,2929.0829748825035,295.93638885100626,87578.34624617397,20.57292321231041,6.590442548764117,43.433932988560464,6637.776528940112,1405.2256443151086,1974659.1114408108,3.1228951027696654,3.4858060208263897,12.150843614829506,-0.042271874577732994,0.18375875774530867,0.033767281048099035,0.12986429409345976,0.0719079761153964,0.005170757029012421,4.1806037188507617e-05,0.20954112708568573,0.04390748590230942,0.00034550103009678423,0.11221086978912354,0.012591279111802578,3.130049886621317,1.882400922586476,3.5434332333544147
Dakiti.wav,107.666015625,32708,617.1320754716983,0.4294849932193756,0.3060297966003418,0.09365423768758774,0.6627969741821289,0.21664974093437195,0.04693710803985597,0.2718558837644771,0.09709640465006128,0.00942771179596844,31.53242301940918,338.7796936035156,114771.6875,6.057170391082764,36.28516006469727,1316.61279296875,0.008753458969295025,3.356545209884644,11.266396522521973,0.3200044929981232,0.1791354864835739,0.03208952397108078,1959.975247893207,801.4519693851356,642325.2592313124,2524.212086854833,505.8369473328292,255871.01728699545,22.58137260795643,8.386083846722425,70.32640228425879,4674.988397651413,2146.7798751905684,4608663.832523232,2.890097580145964,3.5281518380738603,12.44785539250396,0.014237586050454628,0.04307338898862698,0.0018553168389655718,0.0648393660506966,0.04384493302254028,0.0019223781517510433,-7.2922448453027755e-06,0.19787470996379847,0.039154402911663055,-0.0006900185253471137,0.2415790557861328,0.05836043879389762,2.4961451247165534,1.3799668081762255,1.9043083916680807
Dance Monkey.wav,99.38401442307692,20857,534.7948717948718,0.31787779927253723,0.30261608958244324,0.0915764942765236,0.5120260715484619,0.2717732787132263,0.07386071234941483,0.2540715936909235,0.13704363762206406,0.018780958612687613,15.764015197753904,91.79119110107422,8425.6220703125,6.5116329193115225,35.81438064575195,1282.669921875,-0.003694042330607772,2.975453615188598,8.853324890136719,0.2549543380737305,0.07047906517982483,0.004967298824340105,1920.692042695936,738.7709243701904,545782.4786947856,2412.2053566099303,544.7532101891087,296756.0600113391,21.714552454193505,7.1788791700602665,51.53630613832519,4168.166462334317,1868.0064085623185,3489447.942429892,2.8921679131548297,3.324223058098763,11.050458939995492,-0.012628261985934813,0.12940019949021814,0.01674441162810826,0.07095799874226008,0.04101252960921637,0.0016820275849468483,-1.647348085498379e-06,0.19347789883613584,0.037433698773384094,-9.432787919649853e-05,0.11072403192520144,0.012259811162948608,2.426485260770975,1.3203050795391396,1.7432055030568538
Don't Let Me Down.wav,161.4990234375,38172,561.3529411764706,0.44913411140441895,0.28519126772880554,0.08133405447006226,0.3981883525848389,0.29332584142684937,0.08604005724191666,0.2252695248289189,0.1805186265089739,0.032586974516686414,29.73297500610352,263.2919921875,69322.6796875,8.391189575195312,23.519079208374023,553.1470947265625,-0.012797507457435131,2.1759183406829834,4.734620571136475,0.34037891030311584,0.13161540031433105,0.017322614789009094,2538.863419447468,577.6288393132619,333655.0760063861,2548.394737292947,336.68557180242755,113357.1742599276,21.11628136662389,7.9896339133874275,63.83425006995049,5396.07570400179,1189.6813067942733,1415341.6117357297,3.720985499185967,4.072610518022359,16.586156431506353,-0.022202157979835498,0.17174751111654582,0.029497207574728037,0.0914646774622678,0.060820189390704764,0.0036990954375211963,-0.00018074005492962897,0.3077864348888397,0.09473249316215517,-0.002310725627467036,0.13248568773269653,0.017552457749843597,2.2941315192743765,1.3984428535011209,1.9556424145083584
Don't Start Now.wav,123.046875,34810,610.7017543859649,0.4112221598625183,0.3082554042339325,0.09502138942480087,0.4615232348442078,0.2883225083351135,0.0831298679113388,0.2424012403525944,0.15676406478800273,0.02457497200885712,18.15132141113281,166.9459228515625,27870.943359375,4.7550883293151855,28.35016250610352,803.7317504882812,-0.008125627413392067,3.3633518218994136,11.312134742736815,0.25881657004356384,0.12360192090272905,0.015277434140443804,2610.099432577077,907.515577049528,823584.522587538,2672.105864976604,496.4695989934014,246482.0627246688,20.8124741889354,7.829063398698,61.2942337008327,5703.623844300261,1925.2785621128708,3706697.541731403,2.872025851594547,3.5260380566381877,12.432944376860812,0.014228413532672162,0.1474509091313586,0.021741770603664168,0.10930054844717492,0.06331382647832783,0.004008640623327805,2.49816707764694e-07,0.20590762794017792,0.04239794984459877,0.00034871994284912944,0.1405453234910965,0.01975298672914505,2.1780317460317464,1.2297942121793926,1.5123938043099323
Drankin N Smokin.wav,151.9990808823529,35344,552.25,0.5039745569229126,0.2968297600746155,0.08810789883136749,0.324870228767395,0.2627539038658142,0.06903961300849915,0.21992376247633685,0.18699431015831766,0.034966872031585106,22.79275321960449,196.7923126220703,38727.21484375,6.8154072761535645,40.02625274658203,1602.1009521484375,0.000989498570561409,3.9297971725463854,15.443305015563965,0.2926161885261536,0.12455806881189345,0.015514711849391459,2426.349240502727,1198.3582014666638,1436062.3790224176,2536.6881046077697,795.5201576218767,632852.3211827357,21.353112527649643,7.683095822638393,59.029961419843524,5250.784915888642,2525.5161102042043,6378231.622900972,2.6641200055432064,3.387259916626697,11.473529742785887,0.002797680612353393,0.16256554587878366,0.026427556706866917,0.08280864514802631,0.07058543176804337,0.0049823031778811104,-3.4064774808939546e-05,0.26164886355400085,0.0684601217508316,-0.00032281878520734614,0.13814443349838254,0.01908388361334801,2.0247800453514744,1.0823986280241824,1.1715867899486323
Dreams.wav,123.046875,37118,629.1186440677966,0.4630888998508453,0.27233588695526123,0.07416683435440062,0.5056213140487671,0.2572491466999054,0.0661771222949028,0.2517132109448221,0.1413286693108684,0.0199737927691808,7.488831520080566,47.99005126953125,2303.045166015625,5.2030558586120605,35.111968994140625,1232.8504638671875,0.0007363056647591293,3.356024265289306,11.262899398803713,0.17228025197982788,0.06758716702461243,0.004568025004118681,2344.7574702930788,870.9851634630403,758615.1549727394,2552.2983609150383,495.30600091423065,245328.0345416477,21.126486162545095,8.116894984734884,65.88398419321427,5215.47679605868,1718.252917516828,2952393.088555092,2.1046435796829117,2.567679294370832,6.592976958740692,0.022781510507620364,0.08730348813628735,0.007621899040762868,0.09785466149864552,0.06359530888305227,0.004044363311930828,3.5805060178972776e-06,0.12232733517885208,0.014963976107537746,-7.826625369489193e-05,0.09271018207073213,0.0085951779037714,3.592126984126984,1.861830638987798,3.4664133282737124
Everybody.wav,151.9990808823529,47545,642.5,0.4112805128097534,0.32139137387275696,0.10329242050647736,0.42679429054260254,0.2553023993968964,0.06517931818962097,0.2572943915740845,0.13089281644863093,0.017132929397854987,19.775026321411133,133.42829895019528,17803.109375,6.060710906982423,36.678794860839844,1345.3338623046875,0.004205930046737194,3.776624917984009,14.262895584106445,0.2775574326515198,0.09182750433683397,0.008432290516793728,2146.8868230982557,1042.8220660841982,1087477.8615121164,2651.1411093519314,609.7160909226565,371753.7115300049,20.267360135928485,7.631416422771653,58.23851661774887,5054.1944379777005,2376.344374575531,5647012.58657677,2.489771140630745,2.9697171839716514,8.819220152776511,0.037341397268403284,0.10526394636819494,0.011080498405006222,0.061492825440208974,0.055961729086574895,0.0031317151223592024,3.0161016184138127e-05,0.2221830040216446,0.04936528950929642,0.0005720017943531276,0.14090335369110107,0.019853755831718445,2.1733877551020404,1.3599917724664226,1.8495776211763613
Faded.wav,89.10290948275862,27479,624.5227272727273,0.35287851095199585,0.2961617112159729,0.08771175891160965,0.40210196375846863,0.2561089992523193,0.06559181958436966,0.23557573185354305,0.16684546111597082,0.027837407895000933,22.40274810791016,141.58676147460938,20046.8125,8.751587867736816,18.755016326904297,351.7506103515625,-0.007233666256070138,1.7724096775054932,3.1414358615875244,0.31756100058555603,0.055805854499340064,0.003114293329417705,2907.3756675767745,646.5479657837898,418024.2720591565,2840.5662915408916,335.4231179620271,112508.66806336796,21.35205544426784,7.702958636977569,59.33557176298733,6369.928148582624,1341.999329620244,1800962.2007011843,3.6796116220368167,3.805555416400338,14.482252027293955,0.001791929992440248,0.10066362100379524,0.010133164593595728,0.1165457805243808,0.05295420678240012,0.002804148015953191,2.666081854840741e-05,0.2829030156135559,0.08003412187099458,0.00011962787539232522,0.08305951952934265,0.006898883264511825,1.953959183673469,1.153362868889427,1.33024590733285
Faint .wav,135.99917763157896,42682,637.044776119403,0.4415349364280701,0.2863175570964813,0.08197774738073349,0.5805078148841858,0.2273029536008835,0.05166663229465485,0.27417142161057995,0.09035134146965916,0.00816336490536695,21.72287368774414,106.22834014892578,11284.4599609375,6.429347515106201,24.267261505126953,588.9000244140625,-0.01266721822321415,1.8823591470718384,3.543275833129884,0.3267441689968109,0.07325584441423416,0.005366418976336718,2757.4837850694153,456.72980998062417,208602.11932493708,2468.7852219535753,249.16191865882664,62081.66170974777,18.709865136583023,7.507275374080206,56.35918354227109,5397.57569493155,931.3669491590897,867444.39398591,5.601064873877792,5.896490089128598,34.768595371191765,-0.007430894902315934,0.07000661791120302,0.004900926551365171,0.15652966573142416,0.04226450192332151,0.0017862881228264476,1.3408580343821084e-05,0.2071503549814224,0.04291127249598503,-0.00011062723206123334,0.1760592758655548,0.03099686652421952,2.496145124716553,1.6986710138429368,2.8854832132701915
Feel Good Inc..wav,135.99917763157896,42859,630.2794117647059,0.4687755703926086,0.2889229953289032,0.08347649872303009,0.6223616600036621,0.22861671447753906,0.05226559937000275,0.2724629777786948,0.09537955270025028,0.009097259073299821,13.064292907714846,124.39644622802734,15474.4765625,2.504049777984619,28.34954643249512,803.69677734375,0.005258551333099604,3.632399320602417,13.19432544708252,0.22190478444099426,0.10450630635023116,0.010921567678451538,2601.3702775227302,807.4501940735132,651975.8159093544,2444.296023444566,462.81521369586267,214197.92202834703,19.857761859663135,7.217480529014863,52.09202518670867,5258.184871142124,1517.9504530904928,2304173.5780376317,2.830045468424323,3.3904893638994213,11.495418126715105,-0.007384518937762432,0.049320247493935335,0.0024324868128630358,0.12682085066756965,0.06718004166715492,0.0045131579984006714,2.056430457741953e-05,0.13268554210662842,0.017605451866984367,-0.00025439751334488386,0.16688112914562225,0.027849309146404263,2.174548752834468,1.2506758821722004,1.5641901622472116
